EXPTIME,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,DRPTAGL2,USTHRSH_1,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,TOTCORR_1,TOTCORR_2,TOTCORR_3,TOTCORR_4,TOTCORR_SUM,EMZP_1,EMZP_2,EMZP_3,EMZP_4,EMZP_SUM,KPFEra,ZP_452,ZP_548,ZP_652,ZP_747,ZP_852,ZP-etc-452,SD-ZP-etc-452,ZP-etc-548,SD-ZP-etc-548,ZP-etc-652,SD-ZP-etc-652,ZP-etc-747,SD-ZP-etc-747,ZP-etc-852,SD-ZP-etc-852,ZP-etc-EM1,SD-ZP-etc-EM1,ZP-etc-EM2,SD-ZP-etc-EM2,ZP-etc-EM3,SD-ZP-etc-EM3,ZP-etc-EM4,SD-ZP-etc-EM4,ZP-etc-EMSUM,SD-ZP-etc-EMSUM,VMAG,KPF-etc-452,SD-KPF-etc-452,KPF-etc-548,SD-KPF-etc-548,KPF-etc-652,SD-KPF-etc-652,KPF-etc-747,SD-KPF-etc-747,KPF-etc-852,SD-KPF-etc-852
172.0,,,,,,5.21,4.16,5750.0,172.0,2023-05-30 12:34:11.321000,60094.522739,-489.477261,v2.8.2,,null,True,,,,,,143.2,254.9,289.5,299.6,243.8,,,,,,,,,,,1.0,10.40089397259031,11.653028060077464,11.929421723048403,12.003887927868272,11.556347389142942,414260.2690017185,,1372160.1622615894,,1919510.4750476251,,2178867.096407921,,1516428.253843862,,468029448.8316782,,745896723.8200101,,703020750.9767041,,507687985.9449047,,2385692827.5272017,,5.375,485751.93575383036,,941806.1725044189,,1195936.5423053307,,1255580.6267841656,,708434.6335961004,
242.0,,,,,,6.85,5.61,5250.0,242.0,2023-05-28 11:15:36.241000,60092.467761,-491.5322390000001,v2.8.2,,null,True,,,,,,321.7,619.4,736.0,781.4,644.1,,,,,,,,,,,1.0,13.42771688955877,14.85031759015276,15.224850656736416,15.35482861949275,14.935228080828477,128694.56371343596,1.2435351914882167,426276.8279776302,1.1110902161966771,596317.2952234035,1.1008338537175897,676889.3165581715,1.1085897169305556,471095.3164817101,1.1355393495093258,145398557.93455973,,231721119.86172423,,218401221.6437387,,157718923.9295874,,741142032.1160784,,7.077,118596.26245694484,1.145958474769565,254758.73770303323,0.6640284490605949,352048.564915451,0.6499006175335447,381410.93483090436,0.6246637817071725,222807.7926871,0.5370611999776504
60.0,4.9309e+07 1.309e+08 1.4911e+08 1.1604e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.77,3.11,4349.0,60.024,2024-12-26 04:45:38.557000,60670.198013,86.19801300000108,v2.10.3,No,regular,True,261761611.0,28840119.0,76432683.0,87067254.0,69421554.0,196.891,431.843,577.54,645.91,558.223,49309000.0,130900000.0,149110000.0,116040000.0,445359000.0,19.55693736156496,20.61697099041778,20.758388799561153,20.486141174367457,21.94639745690094,2.5,11.795751197756644,13.501251295307341,14.132532216668586,14.375481915824606,14.058660506026644,216805.23743384695,5.592655135534592,718127.0617461873,3.8507872428843837,1004585.6565060329,3.011777163343245,1140321.2751053253,2.7332742528345992,793630.5077440295,2.5468472665636575,244945613.59820744,4.967564006534455,390368877.75558037,2.9821915794925924,367929517.3628963,2.467503972657074,265701112.4922528,2.28973726725485,1248564582.7505472,2.8035014061701844,5.279999999999999,141209.06967669693,3.6425947917997594,376277.9373141084,2.0177018218262566,654171.9376510661,1.9612265912395594,798616.235225652,1.914229999292399,520175.45361812005,1.6693000322615008
45.0,3.6073e+07 7.2389e+07 7.333e+07 5.0102e+07,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,5.47,4.37,4960.0,45.0,2025-02-10 05:05:07.186000,60716.211627,132.21162699999695,v2.10.3,No,regular,True,139307101.0,21592164.0,43253131.0,43826609.0,30635196.0,176.161,341.117,416.747,445.266,370.169,36073000.0,72389000.0,73330000.0,50102000.0,231894000.0,20.229924370031465,20.98615015860114,21.000172928050667,20.586606372127317,22.250192495300183,2.5,12.566517550370357,14.001485533387523,14.43633112653054,14.580066386410568,14.178968944147122,85301.63386633311,2.7487662878517893,282545.8112342423,2.4281870919064814,395252.43427200214,2.2757763974330856,448657.3712441081,2.2629540683266978,312252.5073564681,2.2787980700151964,96373414.66298302,2.6716218407945838,153589938.4961968,2.1217303526253546,144761212.1837361,1.974106261881032,104539628.6729797,2.08653603993812,491245507.5203414,2.118405424548895,5.79,73692.69384469387,2.3746789284094314,169320.6954623974,1.455135099396563,246165.19765983196,1.4173649499098835,273775.13125182287,1.380876782108869,165695.51148149176,1.2092348432070412
30.0,,,,,,4.09,3.21,5600.0,30.017,2023-07-01 06:33:01.953000,60126.272761,-457.7272389999998,v2.8.2,,null,True,,,,,,348.5,633.4,718.6,724.0,581.9,,,,,,,,,,,1.0,13.108210775370985,14.40558715838031,14.679632927543997,14.69588969418658,14.221438649167899,202820.62709604853,1.6699618746960103,671805.6386550468,1.6745091562205894,939786.7654669492,1.8199309010395037,1066767.0156187892,2.0351313597318255,742438.8781766117,2.192623131466572,229145861.70720884,,365188874.22784674,,344196922.18671006,,248562566.53965595,,1168028294.1534152,,4.276,241392.05888329656,1.9875470308972996,481201.88287110144,1.1994197614527475,625918.4953502988,1.2121136975728364,662864.4751054897,1.2645837945756573,377595.8819360176,1.1151429288196377
1200.0,3.501e+06 4.441e+06 4.118e+06 2.8232e+06,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,12.45,11.25,5861.0,1200.021,2024-06-22 12:44:06.854000,60483.523686,-100.47631399999955,v2.12.0rc1,No,regular,True,12932073.0,3104615.0,3838167.0,3518816.0,2470472.0,43.533,81.575,96.794,101.297,83.495,3501000.0,4441000.0,4118000.0,2823200.0,14883200.0,21.11252716179352,21.370748817815127,21.288762740585966,20.87890099826072,22.683787679459492,2.0,12.946139869019838,14.309832297180499,14.681289071854104,14.780029802563952,14.360349230117736,3672.262197954382,1.937744390859866,12163.686142421911,1.8278941404870213,17015.741753563172,1.816159600946602,19314.84110650308,1.8823395732627524,13442.56876460841,1.9282410696253747,4148905.847562384,1.1850630812803153,6612095.215075716,1.488875301750893,6232015.767311115,1.513359826933248,4500463.9320922475,1.5941002876495634,21148273.783462178,1.420949378054597,12.607999999999999,4284.230945081958,2.2606622390975457,8166.3733958032735,1.2271992144846426,10216.097075824899,1.0904057582195374,10655.776832408974,1.038465204290322,5975.357758816627,0.8571226554994301
30.0,,,,,,4.09,3.21,5600.0,30.0,2023-07-01 08:10:11.109000,60126.340231,-457.65976899999805,v2.8.2,,null,True,,,,,,354.7,652.8,755.3,774.7,632.4,,,,,,,,,,,1.0,13.146502805560559,14.471097591929865,14.787794286686681,14.842864643034464,14.402156169501701,202705.76049843273,1.6111787070577457,671425.1643952228,1.575568620493824,939254.5212382475,1.6464339958056016,1066162.856666678,1.776464104213724,742018.4010826648,1.855371805995795,229016085.92518458,,364982051.06557626,,344001987.72699815,,248421794.18961516,,1167366786.3078408,,4.276,241273.35693140657,1.9177279141567918,480965.25701433455,1.1286347409723692,625610.7066539107,1.0966428292695882,662538.5186204356,1.1039363157594093,377410.203217261,0.9436912202214235
60.0,,,,,,4.45,3.42,5500.0,60.0,2023-06-04 15:15:57.396000,60099.635722,-484.3642780000009,v2.8.2,,null,True,,,,,,204.1,408.8,502.1,525.7,421.8,,,,,,,,,,,1.0,11.553836897621242,13.062176309674172,13.508572980912625,13.608311759133016,13.130154751058228,291002.07538719004,6.985702347039777,963890.3000376506,5.767742134140223,1348383.0667912627,5.348510431813797,1530571.2241618168,5.538314193037567,1065233.1446308808,5.987306903168501,328772878.1728182,,523964065.3427664,,493845325.95288146,,356631491.3933897,,1675858430.0631268,,4.652,322094.2309743308,7.732090646747334,655203.1609251815,3.9206151130916167,867024.7865488611,3.4391496227648735,923413.5603567222,3.3413371077635667,529519.9898711352,2.976248633175748
20.0,3.3956e+07 3.3681e+07 2.2521e+07 1.2759e+07,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,5.68,5.86,12327.0,20.018,2025-06-06 14:49:33.903000,60832.617637,248.61763700000301,v2.10.3,No,regular,True,65625145.0,21630239.0,21406519.0,14310017.0,8278368.0,192.436,271.681,259.421,238.703,176.121,33956000.0,33681000.0,22521000.0,12759000.0,102917000.0,21.254716323114728,21.24588745425369,20.808894187305164,20.191966604424262,22.45864280625901,3.0,13.848856615950742,14.59772134640232,14.497450656299181,14.316714396934952,13.656480724247423,31272.710238709762,0.8444868257062472,103585.04149798046,1.4033904283214789,144904.7842096667,2.1531409774262693,164483.74235555987,2.8867370359310174,114475.9102641699,3.690556174527101,35331771.9118156,1.0405163126344563,56308108.34994487,1.6718063106779748,53071380.19794849,2.3565285821210646,38325614.267544635,3.003810194180158,180097117.91481692,1.7499258423274766,5.664,,,,,,,,,,
480.0,,,,,,11.417,10.475,6210.0,331.391,2023-07-15 09:30:32.589000,60140.394293,-443.60570700000244,v2.8.2,,null,True,,,,,,41.5,73.6,83.5,85.4,68.4,,,,,,,,,,,1.0,12.804137390121495,14.048285978248526,14.322329283979041,14.371186260006057,13.889177415161614,2625.9445156021393,1.5247173845853617,8697.953248815196,1.6056890301599416,12167.53906122544,1.7451380918965096,13811.56854801972,1.8937701281775965,9612.450805580134,2.0545746566422434,2966780.684185619,,4728146.910735084,,4456361.431499278,,3218171.2369901105,,15122611.230502574,,11.567,3093.207133733337,1.7960267868969875,5604.663483192528,1.0346510742542918,6673.555277197879,0.9571594933053001,6850.3025193915955,0.9392776957301903,3770.5292837034085,0.8059166247100408
480.0,,,,,,11.417,10.475,6210.0,480.017,2023-07-15 14:24:58.247000,60140.597892,-443.40210800000204,v2.8.2,,null,True,,,,,,55.0,99.0,112.9,116.0,93.0,,,,,,,,,,,1.0,13.415710354032251,14.692072879548782,14.977366616185872,15.036186852695625,14.556311649330707,3803.657940456416,1.2574075836219556,12598.910123197442,1.2854719031932906,17624.5751923023,1.3827089503869952,20005.93769811124,1.4867670703114775,13923.551932135028,1.6098452921881174,4297356.185535299,,6848679.944990426,,6455001.026774985,,4661493.229044488,,21904971.69516418,,11.567,4652.5079741872205,1.5380191650205688,8430.001749257935,0.860116493139265,10037.72712300328,0.7874944492608725,10303.57351419835,0.7657233586651567,5671.271531746331,0.6557141324715379
36.0,,,,,,5.47,4.37,4960.0,36.02,2023-11-06 09:29:54.903000,60254.395566,-329.60443400000077,v2.9.1,,regular,True,281328774.0,42360207.0,84955212.0,88694073.0,65319280.0,168.737,334.918,413.47,439.589,365.76,,,,,,,,,,,1.0,12.715295365352802,14.203936193613334,14.661463768466447,14.794477829952424,14.395224791657721,68279.21893034043,2.3981033596857624,226162.22490349793,2.0162440079489414,316377.6151661671,1.850622081733367,359125.30027139495,1.8584563679661819,249940.78477733297,1.8682918172398173,77141564.35912552,,122940212.99184465,,115873308.063515,,83678164.99557175,,393214737.35294884,,5.79,61779.80077042336,2.1698307348743806,141948.9271761727,1.265479564396133,206371.02641527797,1.2071485471989067,229517.6384823118,1.1877428754689936,138909.77726304182,1.0383419433781134
12.0,,,,,,3.3,2.15,5349.0,12.0,2023-11-06 09:35:46.473000,60254.399775,-329.60022500000196,v2.9.1,,regular,True,712262482.0,124142145.0,219783926.0,216299631.0,152036777.0,325.793,621.947,739.063,769.079,626.781,,,,,,,,,,,1.0,13.166755628911094,14.570813771451991,14.945454187722305,15.031901649570028,14.58762599967558,167851.83057837558,1.5814030948108926,555977.9981733493,1.4373113360773566,777755.848581692,1.4239028670178624,882843.1256523486,1.4925938017640137,614433.1894580172,1.5640225872753806,189638267.60480267,,302225774.1909652,,284853095.54398686,,205707291.23711175,,966645701.4164708,,3.51,181466.10129937337,1.7096688979158896,381124.5810062157,0.9852812207276749,517633.8425272673,0.9476756925507466,556571.7156223425,0.9409774724826978,322571.08111420553,0.8210957114954616
16.0,,,,,,4.45,3.42,5500.0,16.0,2023-06-04 11:45:25.017000,60099.489776,-484.51022399999783,v2.8.2,,null,True,,,,,,215.3,433.3,529.0,550.5,439.1,,,,,,,,,,,1.0,13.104920192477625,14.623643488532064,15.056978403536117,15.14348665989904,14.652517228882125,77600.55343658401,1.6740821238553925,257037.4133433735,1.3690489107199169,359568.81781100336,1.28490399123432,408152.32644315116,1.3468140232293198,284062.1719015682,1.4732841922605515,87672767.51275152,,139723750.75807104,,131692086.92076838,,95101731.03823726,,446895581.35016716,,4.652,91575.440949951,1.9755633418744922,186282.49935437966,0.9921896174958992,246506.05166870152,0.8808789693744001,262538.08928223286,0.866318669204968,150549.19306557608,0.7808211308683253
600.0,,,,,,11.64,8.91,3132.5,600.037,2023-07-11 13:51:15.210000,60136.573784,-447.42621599999984,v2.9.1,,regular,True,,,,,,22.664,61.699,108.383,150.102,137.427,,,,,,,,,,,1.0,11.471304681602795,13.6460124998796,14.869427713780654,15.576554268740825,15.384982204290617,3871.888720144852,7.537889105152502,12824.911902113226,3.3689777300095702,17940.72836008794,1.5272767297746,20364.80822456469,0.9038729026599829,14173.315401730299,0.7504596035211509,4374443.023449754,,6971532.940658894,,6570792.130980766,,4745112.0303428825,,22297907.47467198,,13.18,584.7417270359384,1.1383897142031913,1882.4185557373962,0.4944927685461209,6517.648366440186,0.5548410567913385,19590.09299390886,0.8694878941420471,12483.960136133262,0.6610103217623081
75.0,3.3826e+07 6.0313e+07 5.6803e+07 3.869e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.87,3.96,5857.0,75.024,2024-12-17 11:58:36.786000,60661.498601,77.49860099999933,v2.10.3,No,regular,True,114848382.0,20410364.0,36332906.0,34231153.0,23873959.0,168.245,315.049,369.049,386.256,317.243,33826000.0,60313000.0,56803000.0,38690000.0,189632000.0,19.00547345285176,19.633374169125016,19.568275024506033,19.151343665823862,20.877125905180595,2.5,11.312057673915362,12.674237368796376,13.017767005877165,13.11672303503346,12.689307082117068,247141.1432443296,8.730934263796932,818609.1126548437,8.247462773261528,1145149.6770760035,8.40802877293674,1299877.7471017207,8.712685378603638,904677.1808604696,8.98896190252298,279218987.94449574,8.254567136063848,444990221.9957101,7.378015054726346,419411092.7885026,7.383608133170829,302878645.7368764,7.828344423284477,1423266716.4671397,7.505414257441464,5.0280000000000005,299728.29512424767,,571675.3392903932,5.759612257305933,715550.1643255102,5.253781658909901,746523.2674077865,5.003718519863432,418716.2167228453,4.160405722304512
492.0,,,,,,6.12,5.13,5750.0,492.0,2023-05-06 12:05:07.471000,60070.500708,-513.4992920000004,v2.8.2,,null,True,,,,,,223.4,407.3,463.2,477.1,385.6,,,,,,,,,,,1.0,11.13550308697955,12.439659293511589,12.718929996678497,12.78313432587623,12.320772369235566,512518.9629525068,,1697623.8273145484,,2374800.5581577998,,2695674.164827264,,1876110.9722755286,,579041693.581891,,922816509.2518629,,869770753.2825888,,628106867.9044603,,2951557041.262872,,6.285,575584.377791276,,1115978.9182511026,6.727088951283699,1417106.8397543402,6.604888534266861,1487781.1916751487,6.536123220155292,839448.8580913214,5.64573113741021
300.0,,,,,,10.11,7.2,3310.0,300.0,2023-05-06 11:25:05.509000,60070.47401,-513.5259900000019,v2.8.2,,null,True,,,,,,22.6,55.3,99.1,144.7,131.0,,,,,,,,,,,1.0,10.687739058937847,12.630822519724335,13.89756513562722,14.71953951879603,14.503553341479664,7922.57010154876,,26242.041270978956,8.581186711633391,36709.90784578209,3.737971495811658,41670.00459601909,1.9901530940032781,29001.113657359496,1.6899431068911774,8950885.217386896,,14264991.178661823,,13445004.5037587,,9709339.657542484,,45625468.04788536,,11.389999999999999,1624.6218754369356,3.1807930837123806,5075.349136309443,1.6596467521588454,15376.047802317393,1.5656598388847145,37440.18595420246,1.788137597756169,24929.823355516968,1.452702252521238
40.0,,,,,,5.23,4.09,5750.0,40.0,2023-07-09 10:59:36.457000,60134.457825,-449.5421750000023,v2.8.2,,null,True,,,,,,119.1,216.5,250.4,259.7,210.4,,,,,,,,,,,1.0,11.604408829093982,12.902139525127016,13.218021644372055,13.297209769826608,12.840078699088602,94581.20162031232,6.667780648476245,313282.6550684377,6.6837554217780815,438250.107089144,6.989617045461191,497464.71860753454,7.375957161072743,346221.0044066504,7.820993788913981,106857429.92169234,,170298273.09666052,,160509110.7376152,,115912008.34822534,,544685820.0238048,,5.3950000000000005,113248.42913384976,7.983781885964617,219573.12309866172,4.684501450189861,278821.1940929533,4.446897648952622,292726.64330927475,4.340286054853357,165164.77546150502,3.7310061105206316
16.0,,,,,,4.45,3.42,5500.0,16.0,2023-07-09 15:22:20.474000,60134.640422,-449.35957800000324,v2.8.2,,null,True,,,,,,89.5,175.5,216.3,233.5,194.8,,,,,,,,,,,1.0,11.198815219939748,12.661085647369404,13.114982640555645,13.281134467870842,12.887644806073173,77600.55343658401,9.687656869209327,257037.4133433735,8.345302825248934,359568.81781100336,7.685444370084172,408152.32644315116,7.485977310972148,284062.1719015682,7.485753089083317,87672767.51275152,,139723750.75807104,,131692086.92076838,,95101731.03823726,,446895581.35016716,,4.652,91575.440949951,,186282.49935437966,6.048084004330473,246506.05166870152,5.268834373687799,262538.08928223286,4.815246789746074,150549.19306557608,3.9673501033433984
600.0,,,,,,11.64,8.91,3132.5,600.015,2023-09-14 06:26:49.223000,60201.26515,-382.73485000000073,v2.9.1,,regular,True,41979568.0,2471718.0,7440084.0,13608377.0,18459388.0,28.494,79.129,138.184,189.827,171.581,,,,,,,,,,,1.0,11.968388973869201,14.186300260669963,15.396910674109415,16.086411795346915,15.866967847198469,3871.74675964601,4.768701118812439,12824.441684340243,2.048175243206056,17940.070573944882,0.9395256194238968,20364.06156097404,0.5651300913962306,14172.795745544367,0.4814122520514356,4374282.637096052,,6971277.3335468415,,6570551.2167923385,,4744938.053630333,,22297089.935146175,,13.18,584.7204571745792,0.7201806500836003,1882.3500831453969,0.3006277336855155,6517.41128830683,0.3413183271742454,19589.380408261684,0.5436316477127628,12483.506034623095,0.4240315645214121
250.0,9.9427e+06 1.503e+07 1.4447e+07 9.8942e+06,Yes,9615384.615385,498.125,498.12 604.38 710.62 816.88,5.2,4.1,5737.0,9.221,2026-01-01 16:02:20.900000,61041.668245,457.66824500000075,v2.12.0rc1,Yes,regular,True,28355078.0,5698698.0,8600051.0,8266884.0,5789444.0,92.952,161.963,187.162,195.563,160.096,9942700.0,15030000.0,14447000.0,9894200.0,49313900.0,16.69891081755114,17.147547429787174,17.104594160288027,16.693601690534667,18.437573353716015,4.0,9.046443671808351,10.25222904081275,10.56623836524641,10.661583432627136,10.227052384336481,22414.18013907554,2.5942115021740837,74242.80665560682,2.830236688707401,103858.0254636522,2.964863522053811,117890.90881362984,3.082527316898288,82048.65055378743,3.2011828404229914,25323443.16239978,2.5469382725416416,40357873.50096712,2.6851545908827092,38038003.96275671,2.63293444748091,27469228.46073449,2.7762960583710146,129081528.67653665,2.6175485750779526,5.367,,,,,,,,,,
42.0,,,,,,5.65,4.55,583.0,42.0,2023-09-14 09:02:01.462000,60201.376159,-382.62384100000054,v2.9.1,,regular,True,563342667.0,96140504.0,181804623.0,165437763.0,119959775.0,264.252,500.577,591.669,615.723,502.763,,,,,,,,,,,1.0,13.701968188825498,15.08923123006506,15.45227085089878,15.53880365765633,15.098693319083823,67451.89050370516,0.9659564803740842,223421.85322636119,0.8916283472841767,312544.1179663078,0.8927990083230046,354773.83617597935,0.9357952373904733,246912.29207543572,0.9768234861900634,76206852.30369712,,121450566.0014694,,114469289.63519949,,82664249.99077144,,388450216.9749992,,9.100000000000001,,,,,,,,,,
180.0,,,,,,7.91,6.86,5943.8,180.0,2023-04-09 12:44:46.576000,60043.530047,-540.4699529999998,v2.9.1,,regular,True,,,,,,129.056,234.962,261.302,263.367,206.866,,,,,,,,,,,1.0,12.825709738879358,14.12680688849921,14.357532406346019,14.374625520975144,13.85026432189541,36059.30409378941,2.165015153258074,119439.74418692978,2.1634835831535466,167083.87723918885,2.4470851245264496,189659.5862274186,2.734337289871935,131997.56682807303,3.084520719593436,40739644.81541943,,64926614.49673175,,61194473.47630636,,44191723.99531957,,207662741.46801826,,8.065,41946.26156710354,2.5184704529821227,78953.78861214135,1.430137234912426,97667.77951500104,1.4304274855589199,101367.77493718601,1.4614272471824215,56576.644120856006,1.3220836961574174
36.0,,,,,,4.77,3.11,4000.0,36.018,2023-07-24 14:19:58.983000,60149.597,-434.4029999999984,v2.8.2,,null,True,,,,,,244.5,534.3,706.7,778.5,661.6,,,,,,,,,,,1.0,12.820638065379976,14.51816961899631,15.125419204655394,15.335536832602477,14.982221230804232,130096.145573309,2.176239570314761,430919.30744325893,1.5094738885267192,602811.6449425945,1.2070116187893527,684261.1569829335,1.1290278465338066,476225.90343736595,1.087982779090935,146982059.0193962,,234244739.4209065,,220779777.36200187,,159436603.18782422,,749213633.5717248,,5.395,68203.95715528114,1.1409112065486702,201372.6545654964,0.7053913776419783,413867.02076088835,0.8286872141292123,568931.0264279383,0.9387336472910799,386973.8469108935,0.8840780779850994
900.0,,,,,,13.06,16.15,5118.0,900.014,2023-09-08 08:05:56.274000,60195.332249,-388.66775100000086,v2.9.1,,regular,True,21690238.0,3594757.0,7094515.0,6354793.0,4646172.0,41.245,79.018,93.922,97.917,80.002,,,,,,,,,,,1.0,13.75125026610116,15.163023892362183,15.53823038632163,15.628684221436258,15.189897947493069,1570.3414743963087,0.9231058115502241,5201.464329432953,0.8330547751550497,7276.311862514007,0.8248531564955017,8259.45818297293,0.8614604839154512,5748.343150782603,0.8981337100629451,1774164.9627910142,,2827479.8446240383,,2664949.36934292,,1924499.065052039,,9043475.014545081,,13.33,1450.0991211942642,0.852422831545539,3210.9685768101026,0.514261472610364,4539.433245453307,0.514596668197105,4966.634419632312,0.5180193658935085,2930.9795884924115,0.45794266328256106
40.0,,,,,,5.23,4.09,5750.0,40.001,2023-07-04 10:58:48.429000,60129.457271,-454.5427290000007,v2.8.2,,null,True,,,,,,135.9,251.2,294.6,308.1,252.5,,,,,,,,,,,1.0,11.890947305342566,13.224948197005887,13.571013734213155,13.668308513264797,13.236156933953495,94583.56615035281,5.121259363778869,313290.4871348144,4.964870645342078,438261.0633418212,5.049721224883627,497477.1552254997,5.240705382093406,346229.6599317605,5.430521085097705,106860101.35744038,,170302530.55348793,,160513123.46538365,,115914906.14843403,,544699437.1693053,,5.3950000000000005,113250.67529337414,6.131996338333337,219577.47809294736,3.479753839103313,278826.7242083421,3.212690665612411,292732.4492241375,3.0838089871019787,165168.05132534105,2.590617411239542
30.0,1.7841e+08 2.807e+08 2.6757e+08 1.8344e+08,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,3.3,2.4,5879.0,30.015,2025-12-05 07:44:57.812000,61014.322719,430.3227190000034,v2.12.0rc1,No,regular,True,399129719.0,77994727.0,122496698.0,116765930.0,81872363.0,377.558,678.72,784.968,803.376,663.393,178410000.0,280700000.0,267570000.0,183440000.0,910120000.0,20.235744846248192,20.727802894786944,20.6757904098115,20.26593196750555,22.004943508569387,4.0,12.492115247597653,13.765650097383183,14.08145662650234,14.131791130728939,13.716051286264587,419839.3912341619,2.9452070397629173,1390639.96793109,3.018793550502707,1945361.816264957,3.1571592011201925,2208211.3680379367,3.4213927779819615,1536851.0151318656,3.4921267552214847,474332716.8465126,2.658666648991159,755942217.6951516,2.693060982170116,712488805.2293972,2.6628127414485823,514525362.2068258,2.804870051280123,2417822560.667948,2.6565975483100557,3.4579999999999997,542922.7558535623,3.8086467253272938,1032051.1033769351,2.2403708267486517,1287950.8008498384,2.0902362159550916,1341943.671841732,2.0792014993462433,751748.5507383778,1.7081689775942375
40.0,9.4938e+07 1.4796e+08 1.3402e+08 8.7647e+07,Yes,431034482758.6207,604.375,498.12 604.38 710.62 816.88,5.3,4.7,5750.0,40.02,2025-12-02 05:00:26.575000,61011.208408,427.2084079999986,v2.12.0rc1,Yes,regular,True,285506875.0,58162949.0,90512696.0,81999871.0,54831358.0,293.524,522.805,589.786,596.435,477.301,94938000.0,147960000.0,134020000.0,87647000.0,464565000.0,21.238450217845216,21.720210828288486,21.612774055679832,21.15169266058283,22.962466239820603,4.0,13.633068107373948,14.886548683839553,15.14832231821076,15.172665625672618,14.688811742998293,88720.07907920553,1.0297568414069038,293868.77577844355,1.0751621792391344,411092.0932629492,1.181816924878862,466637.22196247504,1.3117562325562389,324765.9615612595,1.425561035518158,100235559.18554977,1.0558001978717664,159745023.29586712,1.0796500628268932,150562487.61504322,1.123432977279833,108729032.5213583,1.240533418386919,510932068.9308695,1.0998074950348595,5.465,106544.6775013074,1.2366435164526228,206575.4710014715,0.7557867724835868,262316.3467464275,0.7541130158857781,275398.661561697,0.7741686555176969,155387.8307249921,0.6820752883410055
20.0,1.1079e+08 1.9997e+08 1.9266e+08 1.3658e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.38,3.07,5018.0,20.022,2024-08-09 06:00:13.978000,60531.250043,-52.749956999999995,v2.12.0rc1,No,regular,True,404944599.0,69790924.0,125832780.0,121247126.0,88073769.0,309.649,603.258,719.485,750.357,618.701,110790000.0,199970000.0,192660000.0,136580000.0,640000000.0,21.238676416766648,21.879837127353532,21.839403900715414,21.46589278179601,23.142874945799765,2.0,13.581773419889437,15.02994046053503,15.412533731284924,15.503764702741748,15.08482910067119,103574.3682437659,1.0802217796362839,343070.8483774905,0.9427089637999679,479920.715711996,0.9270987775378952,544765.6941405643,0.967551017346428,379141.11038783495,0.9904652468177709,117017870.42970788,1.0562132902762693,186490927.86745572,0.9325945285165561,175770972.00303304,0.9123376518376053,126933395.12357453,0.9293702967021125,596476770.5825741,0.9319949540352721,4.65,105951.1681589036,1.1050104515606618,240150.0759730099,0.6598975994249873,345580.8390255873,0.667584379902886,381982.78304234846,0.6784344798446146,228949.3697479546,0.5981055280030559
12.0,,,,,,3.9,3.14,5873.7,12.016,2023-08-29 15:14:40.253000,60185.635119,-398.36488100000133,v2.9.1,,regular,True,463974784.0,91944122.0,151174809.0,128569969.0,92285882.0,286.84,515.802,590.061,606.885,490.336,,,,,,,,,,,1.0,13.49024545402934,14.764461993697433,15.056531439650904,15.117578902060295,14.65451578439141,96717.43173244093,1.1755072931473844,320358.5203556162,1.2041212910784316,448148.5124738178,1.2871469659458061,508700.5571611312,1.3811772186830817,354040.8219009768,1.4725355233672304,109270933.4043378,,174144664.26953915,,164134401.91339406,,118530020.366986,,556988203.9061272,,4.058,115402.08352861552,1.4026012519394628,219547.242671215,0.8252051763896175,274181.1816451901,0.7874877774913078,285765.47068671655,0.7758842651979281,160131.93535417717,0.666024787674125
118.0,3.4649e+07 5.6221e+07 5.0205e+07 3.2875e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.14,6.17,5981.0,118.0,2024-09-24 13:22:59.121000,60577.556943,-6.44305699999677,v2.12.0rc1,No,regular,True,103625705.0,20554573.0,33349688.0,29790409.0,19931033.0,171.798,313.857,355.207,358.528,283.891,34649000.0,56221000.0,50205000.0,32875000.0,173950000.0,20.809521744273884,21.33504139701834,21.21216241026833,20.752459385479224,22.561356064443704,2.0,13.135385499990209,14.443954077885024,14.712702560502557,14.732910374091869,14.226053104767406,48042.637662057285,1.6277609889974767,159132.30986090453,1.615454492085712,222609.68077740967,1.7643348612011465,252687.81550969864,1.9657946283663454,175863.38490893153,2.1820875866670133,54278362.92284977,1.5665203302505055,86503217.22175975,1.5386282211586373,81530800.16452432,1.6239577764072168,58877647.168305814,1.7909550469446636,276673832.0381445,1.5905365452034752,7.295,61640.76023987714,2.08848701348181,115371.13966102786,1.1712066894860325,141995.3709387476,1.1254109983066107,147043.56548727598,1.1439311016546718,81894.21091288894,1.0161315906971924
