ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20231027.64138.66,autocal-thar-hk,True,regular,5.429,5.075,-5.817,51.012,19.121,64.238,141.585,162.817,504.827,289.542,60.0,60.001,2023-10-27 17:49:28.674000,60244.742342
KP.20231027.64247.31,autocal-thar-hk,True,regular,5.515,5.156,-5.708,51.741,19.123,63.915,141.721,162.7,506.152,288.42,60.0,60.0,2023-10-27 17:51:17.324000,60244.743599
KP.20250507.64037.08,autocal-thar-all-morn,True,regular,24.743,41.823,41.682,365.077,132.658,43.799,94.432,95.178,892.623,323.013,20.0,20.0,2025-05-07 17:47:27.084000,60802.741169
KP.20250821.64440.04,autocal-thar-hk,True,regular,42.579,102.752,153.62,1512.001,1129.055,73.332,234.868,388.342,3401.115,2874.292,120.0,120.0,2025-08-21 17:55:00.075000,60908.745834
KP.20250821.63827.67,autocal-thar-all-morn,True,regular,26.689,42.358,41.101,355.318,125.227,46.091,96.322,96.573,848.382,314.07,20.0,20.0,2025-08-21 17:43:57.677000,60908.738745
KP.20251210.63965.92,autocal-thar-all-morn,True,regular,38.82,65.82,62.897,474.906,228.762,50.651,105.042,102.63,838.466,293.746,20.0,20.015,2025-12-10 17:46:15.924000,61019.740346
KP.20250821.07989.02,autocal-thar-all-eve,True,regular,29.16,46.009,44.775,360.214,132.42,49.152,103.905,104.015,855.616,324.536,20.0,20.0,2025-08-21 02:13:19.049000,60908.092466
KP.20250818.79429.86,autocal-thar-hk,True,regular,93.4,220.857,485.537,1541.061,1586.891,140.648,489.938,1010.843,3414.197,3337.899,120.0,120.042,2025-08-18 22:04:49.878000,60905.919328
KP.20250817.07712.91,autocal-thar-all-eve,True,regular,53.123,84.736,89.29,437.453,238.15,95.184,194.112,217.083,1033.378,570.076,20.0,20.0,2025-08-17 02:08:42.918000,60904.089271
KP.20250817.07781.46,autocal-thar-all-eve,True,regular,52.016,84.907,92.234,437.987,238.02,95.258,196.045,217.527,1036.01,573.204,20.0,20.0,2025-08-17 02:09:51.464000,60904.090062
KP.20251203.63610.32,autocal-thar-all-morn,True,regular,29.118,50.422,46.599,428.548,182.989,38.646,86.305,84.598,797.327,239.104,20.0,20.001,2025-12-03 17:40:20.353000,61012.736229
KP.20251203.64397.90,autocal-thar-hk,True,regular,48.642,124.603,184.72,1405.289,1298.462,55.113,209.014,327.895,3406.468,2693.7,120.0,120.012,2025-12-03 17:54:17.908000,61012.745343
KP.20250820.63691.94,autocal-thar-all-morn,True,regular,30.492,48.83,47.61,364.251,134.533,52.445,111.473,112.124,857.662,322.489,20.0,20.019,2025-08-20 17:41:41.952000,60907.737173
KP.20250820.63760.50,autocal-thar-all-morn,True,regular,29.826,48.769,48.126,364.044,134.964,53.588,111.083,111.865,857.544,324.456,20.0,20.02,2025-08-20 17:42:50.513000,60907.73797
KP.20231025.06301.30,autocal-thar-sky-eve,True,regular,4.771,4.579,3.642,8.589,4.688,9.279,9.121,4.425,25.926,12.934,10.0,10.0,2023-10-25 01:45:06.312000,60242.072932
KP.20231025.07559.61,autocal-thar-hk,True,regular,5.43,5.104,-5.757,52.57,18.627,63.715,141.017,159.783,517.013,292.222,60.0,60.0,2023-10-25 02:06:29.619000,60242.087494
KP.20250816.08444.27,autocal-thar-hk,True,regular,104.105,228.67,613.285,1548.123,1591.813,162.74,528.072,1417.482,3422.506,3353.522,120.0,120.035,2025-08-16 02:21:44.285000,60903.097731
KP.20250816.08613.02,autocal-thar-hk,True,regular,101.882,227.244,610.727,1548.182,1591.855,162.033,529.773,1417.418,3422.408,3353.646,120.0,120.0,2025-08-16 02:24:33.062000,60903.099685
KP.20250814.63558.97,autocal-thar-all-morn,True,regular,24.327,40.077,37.458,318.913,105.901,42.16,89.134,87.35,770.237,257.071,20.0,20.022,2025-08-14 17:39:28.981000,60901.735636
KP.20221216.38941.63,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 10:49:02.736000,59929.450709
KP.20231201.07435.39,autocal-thar-all-eve,True,regular,10.034,18.375,18.709,54.151,31.62,27.648,61.662,68.29,165.698,99.726,10.0,10.0,2023-12-01 02:04:00.398000,60279.086059
KP.20250818.79223.39,autocal-thar-all-morn,True,regular,56.216,91.744,92.863,434.66,219.965,101.986,202.173,212.638,997.737,483.631,20.0,20.0,2025-08-18 22:00:33.398000,60905.916937
KP.20250818.79360.46,autocal-thar-all-morn,True,regular,55.335,90.966,91.485,435.772,218.898,101.18,201.793,210.633,999.55,482.113,20.0,20.0,2025-08-18 22:02:50.476000,60905.918525
KP.20250818.79767.37,autocal-thar-hk,True,regular,89.763,218.5,476.876,1541.123,1586.627,135.316,480.971,995.129,3414.895,3337.682,120.0,120.0,2025-08-18 22:10:27.394000,60905.923235
KP.20231023.64410.55,autocal-thar-hk,True,regular,5.447,5.003,-5.678,52.082,18.779,63.821,141.094,163.006,506.554,291.212,60.0,60.02,2023-10-23 17:54:00.558000,60240.745491
KP.20221216.44778.20,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 12:26:19.309000,59929.518262
KP.20240810.07230.55,autocal-thar-all-eve,True,regular,33.994,52.839,45.378,243.81,60.113,61.69,116.166,103.998,576.937,142.819,10.0,10.065,2024-08-10 02:00:35.582000,60532.083683
KP.20221216.45548.33,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 12:39:09.445000,59929.527176
KP.20250309.12525.65,autocal-thar-all-eve,True,regular,34.413,55.022,53.461,386.989,171.689,56.254,120.82,127.023,930.248,411.032,20.0,20.0,2025-03-09 03:28:55.658000,60743.144972
KP.20250309.63842.79,autocal-thar-all-morn,True,regular,29.076,50.363,47.387,374.384,152.247,49.921,107.006,111.064,905.925,386.226,20.0,20.001,2025-03-09 17:44:12.797000,60743.738922
KP.20231022.06991.84,autocal-thar-all-eve,True,regular,10.105,16.899,18.923,49.22,13.569,25.428,57.822,65.833,159.066,38.538,10.0,10.024,2023-10-22 01:56:36.852000,60239.08092
KP.20250308.13011.52,autocal-thar-all-eve,True,regular,17.209,31.594,28.581,151.511,30.82,29.274,62.608,63.63,363.089,72.855,20.0,6.127,2025-03-08 03:36:54.588000,60742.150595
KP.20221216.51648.24,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 14:20:49.352000,59929.59778
KP.20221216.51776.41,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 14:22:57.522000,59929.599261
KP.20240318.06034.40,autocal-thar-sci-eve,True,regular,6.046,6.094,6.489,8.318,6.447,11.102,16.004,14.352,60.265,17.145,10.0,10.0,2024-03-18 01:40:39.444000,60387.069839
KP.20221216.53764.99,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 14:56:06.102000,59929.622277
KP.20221216.55753.71,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 15:29:14.819000,59929.645298
KP.20231022.63559.46,autocal-thar-all-morn,True,regular,10.416,16.786,18.864,48.863,13.117,26.036,57.992,66.715,155.965,38.445,10.0,10.07,2023-10-22 17:39:24.493000,60239.73564
KP.20250817.08554.25,autocal-thar-hk,True,regular,88.184,212.67,537.643,1542.875,1586.634,133.777,488.016,1127.653,3415.716,3347.657,120.0,120.033,2025-08-17 02:23:34.269000,60904.099005
KP.20250308.63638.78,autocal-thar-all-morn,True,regular,43.014,70.106,69.727,434.274,202.021,75.159,157.386,167.822,1002.256,515.472,20.0,20.0,2025-03-08 17:40:48.791000,60742.736561
KP.20250308.63844.50,autocal-thar-all-morn,True,regular,44.308,70.195,69.354,433.121,202.705,75.147,156.451,165.086,1002.123,516.095,20.0,20.068,2025-03-08 17:44:14.534000,60742.73894
KP.20250307.07152.94,autocal-thar-all-eve,True,regular,25.678,42.259,36.281,311.26,92.373,42.685,89.633,85.051,744.228,252.181,20.0,20.014,2025-03-07 01:59:22.951000,60741.082788
KP.20221216.60891.65,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-16 16:54:52.754000,59929.704763
KP.20251130.07785.23,autocal-thar-all-eve,True,regular,23.374,46.164,40.018,378.356,181.098,33.015,80.093,75.362,818.965,527.548,20.0,20.02,2025-11-30 02:09:55.236000,61009.090104
KP.20221213.49840.37,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-13 13:50:41.482000,59926.576855
KP.20230213.06100.80,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-13 01:41:41.903000,59988.070606
KP.20260113.63962.17,autocal-thar-all-morn,True,regular,40.14,66.928,65.582,479.455,231.915,51.606,106.502,110.342,863.969,303.096,20.0,20.0,2026-01-13 17:46:12.181000,61053.740302
KP.20221213.51063.88,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-13 14:11:04.985000,59926.591016
KP.20251128.08128.48,autocal-thar-all-eve,True,regular,26.62,48.161,43.583,443.867,186.279,34.417,81.637,78.684,809.034,244.96,20.0,20.0,2025-11-28 02:15:38.489000,61007.094076
KP.20251128.07853.41,autocal-thar-all-eve,True,regular,27.542,48.885,45.55,448.995,185.914,34.504,82.357,79.016,822.243,243.16,20.0,20.0,2025-11-28 02:11:03.424000,61007.090894
KP.20250210.07564.77,autocal-thar-all-eve,True,regular,31.823,51.615,50.707,373.471,159.93,51.76,117.981,116.612,882.29,378.925,20.0,20.056,2025-02-10 02:06:14.803000,60716.087556
KP.20250801.63627.72,autocal-thar-all-morn,True,regular,54.975,87.476,96.508,452.871,255.321,99.215,199.509,229.956,1086.271,644.37,20.0,20.0,2025-08-01 17:40:37.733000,60888.736432
KP.20231127.63488.10,autocal-thar-all-morn,True,regular,10.008,17.905,18.528,53.589,31.622,27.168,60.65,68.455,163.653,96.548,10.0,10.0,2023-11-27 17:38:13.112000,60275.734815
KP.20221213.52090.09,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-13 14:28:11.202000,59926.602893
KP.20240309.06035.56,autocal-thar-sci-eve,True,regular,5.879,5.981,6.778,8.628,6.417,11.303,17.764,14.812,65.05,18.635,10.0,10.022,2024-03-09 01:40:40.573000,60378.069852
KP.20240309.07349.56,autocal-thar-all-eve,True,regular,6.75,8.624,7.942,26.209,8.015,11.612,17.152,14.752,61.975,15.703,10.0,10.02,2024-03-09 02:02:34.569000,60378.085064
KP.20240309.07631.19,autocal-thar-hk,True,regular,6.272,5.891,7.161,13.791,7.713,15.898,41.193,29.575,147.073,24.339,60.0,60.022,2024-03-09 02:07:41.202000,60378.088322
KP.20250209.06055.77,autocal-thar-sci-eve,True,regular,13.855,14.095,15.539,44.067,25.738,41.436,90.961,75.518,608.196,169.17,20.0,20.0,2025-02-09 01:41:05.783000,60715.07009
KP.20250209.06192.90,autocal-thar-sci-eve,True,regular,14.329,14.116,15.676,44.431,25.75,41.672,87.74,75.08,603.875,170.056,20.0,20.015,2025-02-09 01:43:22.904000,60715.071677
KP.20231127.64333.19,autocal-thar-hk,True,regular,5.559,5.205,-5.692,54.289,19.451,68.009,150.533,174.046,531.405,290.65,60.0,60.017,2023-11-27 17:52:43.200000,60275.744596
KP.20250209.63504.29,autocal-thar-all-morn,True,regular,22.565,37.876,32.511,283.583,62.363,37.523,81.997,77.698,691.311,187.19,20.0,20.022,2025-02-09 17:38:34.300000,60715.735002
KP.20250209.63572.95,autocal-thar-all-morn,True,regular,22.631,36.684,32.902,284.696,61.41,36.415,81.145,77.867,691.111,191.573,20.0,20.02,2025-02-09 17:39:42.960000,60715.735799
KP.20250209.63847.17,autocal-thar-all-morn,True,regular,22.989,37.758,33.043,285.029,63.165,37.346,81.733,77.285,697.288,188.373,20.0,20.0,2025-02-09 17:44:17.174000,60715.738969
KP.20250209.64052.79,autocal-thar-all-morn,True,regular,22.48,37.707,32.928,281.987,60.39,37.868,81.169,77.134,697.147,194.623,20.0,20.017,2025-02-09 17:47:42.803000,60715.741348
KP.20250208.06191.47,autocal-thar-sci-eve,True,regular,14.453,14.517,16.78,60.05,30.156,70.649,141.643,132.089,845.37,366.989,20.0,20.085,2025-02-08 01:43:21.511000,60714.071659
KP.20250208.06443.28,autocal-thar-sky-eve,True,regular,14.592,13.787,15.028,34.935,17.656,23.045,23.596,30.228,87.897,43.797,20.0,20.018,2025-02-08 01:47:33.285000,60714.074575
KP.20250208.07289.81,autocal-thar-all-eve,True,regular,38.045,62.216,61.477,400.221,184.753,65.022,136.199,143.526,921.065,423.569,20.0,20.016,2025-02-08 02:01:39.814000,60714.084374
KP.20250814.64039.23,autocal-thar-all-morn,True,regular,24.653,40.046,38.073,320.257,107.364,42.543,90.14,89.179,777.017,258.219,20.0,20.077,2025-08-14 17:47:29.265000,60901.741191
KP.20231014.63618.18,autocal-thar-all-morn,True,regular,9.09,16.415,17.475,51.122,31.139,25.757,57.121,64.627,161.288,94.115,10.0,10.0,2023-10-14 17:40:23.187000,60231.73632
KP.20231014.63735.32,autocal-thar-all-morn,True,regular,8.955,16.216,17.414,51.119,30.636,25.496,58.328,64.25,161.291,94.119,10.0,10.0,2023-10-14 17:42:20.325000,60231.737677
KP.20230701.13307.38,manualcal-fast-thar-all-eve,True,fast,19.7,34.1,34.5,95.7,55.7,42.3,90.6,93.8,259.5,158.5,10.0,10.0,2023-07-01 03:41:52.388000,60126.154019
KP.20221213.57990.07,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-13 16:06:31.202000,59926.671177
KP.20221213.58054.05,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-13 16:07:35.179000,59926.67192
KP.20250207.63708.22,autocal-thar-all-morn,True,regular,45.801,74.048,77.724,427.599,236.168,81.497,165.247,183.452,1013.574,552.797,20.0,20.019,2025-02-07 17:41:58.228000,60713.737363
KP.20250812.63832.96,autocal-thar-all-morn,True,regular,23.427,38.184,35.481,301.555,72.002,40.262,85.046,82.818,725.916,241.553,20.0,20.021,2025-08-12 17:44:02.974000,60899.738804
KP.20250812.63901.52,autocal-thar-all-morn,True,regular,23.666,38.215,35.778,301.035,94.253,40.56,86.287,83.237,726.359,244.343,20.0,20.023,2025-08-12 17:45:11.527000,60899.7396
KP.20251126.63761.85,autocal-thar-all-morn,True,regular,26.891,48.155,44.617,443.881,187.021,34.249,82.302,78.591,811.711,254.186,20.0,20.016,2025-11-26 17:42:51.862000,61005.737981
KP.20250714.07763.39,autocal-thar-all-eve,True,regular,38.889,62.743,65.215,399.029,175.564,70.214,141.499,151.606,947.043,438.313,20.0,20.0,2025-07-14 02:09:33.395000,60870.08985
KP.20250120.07496.77,autocal-thar-all-eve,True,regular,22.82,39.184,34.794,308.414,91.144,37.82,85.8,81.295,752.391,236.832,20.0,20.073,2025-01-20 02:05:06.807000,60695.086765
KP.20231005.06489.80,autocal-thar-sky-eve,True,regular,4.831,4.826,3.627,8.577,4.601,9.537,9.597,4.387,26.045,12.484,10.0,10.015,2023-10-05 01:48:14.807000,60222.075111
KP.20251123.64019.75,autocal-thar-all-morn,True,regular,27.925,50.717,47.069,452.852,188.343,36.408,85.579,80.459,816.127,243.875,20.0,20.0,2025-11-23 17:47:09.762000,61002.740967
KP.20251123.64088.31,autocal-thar-all-morn,True,regular,27.97,50.484,46.74,451.857,189.037,36.207,84.41,80.972,815.578,243.159,20.0,20.0,2025-11-23 17:48:18.318000,61002.741764
KP.20250118.07222.27,autocal-thar-all-eve,True,regular,34.465,54.325,51.54,365.637,158.841,57.347,120.504,118.294,871.162,369.573,20.0,20.017,2025-01-18 02:00:32.274000,60693.08359
KP.20250118.07633.21,autocal-thar-all-eve,True,regular,34.116,55.86,51.998,368.997,160.915,57.372,122.234,122.121,874.197,377.268,20.0,20.017,2025-01-18 02:07:23.222000,60693.088348
KP.20260107.63621.33,autocal-thar-all-morn,True,regular,34.649,60.23,58.386,460.843,224.113,45.317,95.397,96.785,843.498,291.35,20.0,20.0,2026-01-07 17:40:31.337000,61047.736354
KP.20250118.63503.67,autocal-thar-all-morn,True,regular,31.335,51.999,48.4,369.667,161.967,52.282,114.626,113.13,880.801,384.017,20.0,20.001,2025-01-18 17:38:33.682000,60693.734993
KP.20250118.63572.13,autocal-thar-all-morn,True,regular,31.903,51.71,49.879,370.509,163.166,54.362,115.351,113.847,886.476,387.649,20.0,20.0,2025-01-18 17:39:42.141000,60693.735784
KP.20250118.63640.78,autocal-thar-all-morn,True,regular,31.044,52.76,51.5,373.289,163.355,54.184,116.887,117.279,888.184,390.702,20.0,20.045,2025-01-18 17:40:50.802000,60693.736581
KP.20240924.07082.88,autocal-thar-all-eve,True,regular,29.806,49.474,47.46,326.331,118.873,54.475,113.135,112.747,791.542,344.658,20.0,20.018,2024-09-24 01:58:12.888000,60577.081976
KP.20240913.06440.73,autocal-thar-sky-eve,True,regular,6.342,6.158,9.411,31.182,14.806,10.303,10.63,20.266,77.604,35.359,20.0,20.0,2024-09-13 01:47:30.741000,60566.074547
KP.20240913.07147.80,autocal-thar-all-eve,True,regular,42.003,63.317,64.606,341.26,142.13,78.049,144.919,153.266,820.055,357.02,20.0,20.071,2024-09-13 01:59:17.834000,60566.08273
KP.20231004.64133.84,autocal-thar-hk,True,regular,5.3,5.073,-5.769,50.639,18.314,62.705,140.112,160.409,495.508,286.389,60.0,60.022,2023-10-04 17:49:23.853000,60221.742288
KP.20251206.07851.50,autocal-thar-all-eve,True,regular,72.555,118.526,125.436,568.692,359.354,87.616,191.521,204.301,1016.255,553.738,20.0,20.0,2025-12-06 02:11:01.511000,61015.090872
KP.20221212.74210.91,Th_daily_all_extended,,,,,,,,,,,,,5.0,5.0,2022-12-12 20:36:53.514000,59925.85892
KP.20250820.07922.20,autocal-thar-all-eve,True,regular,32.153,54.664,53.346,376.894,160.129,58.125,122.961,124.702,895.147,378.895,20.0,20.018,2025-08-20 02:12:12.206000,60907.091689
KP.20250503.08194.80,autocal-thar-all-eve,True,regular,56.242,90.771,97.821,451.742,260.968,103.437,204.686,232.22,1060.242,616.125,20.0,20.016,2025-05-03 02:16:44.806000,60798.094847
KP.20250820.08265.04,autocal-thar-all-eve,True,regular,33.402,54.659,53.927,376.621,161.045,60.16,124.965,127.442,892.855,377.169,20.0,20.0,2025-08-20 02:17:55.076000,60907.095661
KP.20250820.08503.35,autocal-thar-hk,True,regular,57.624,136.243,215.567,1529.257,1449.136,97.181,309.603,499.149,3400.933,3280.562,120.0,120.0,2025-08-20 02:22:43.366000,60907.098418
KP.20251207.07711.23,autocal-thar-all-eve,True,regular,101.818,164.629,162.615,580.385,370.17,116.093,260.725,266.647,1022.777,559.132,20.0,20.016,2025-12-07 02:08:41.234000,61016.089247
KP.20251207.07972.48,autocal-thar-all-eve,True,regular,100.611,163.909,162.178,574.622,371.117,115.957,258.354,264.694,1020.825,558.617,20.0,20.0,2025-12-07 02:13:02.491000,61016.092275
KP.20251207.08247.10,autocal-thar-all-eve,True,regular,100.168,162.434,160.236,570.995,369.932,114.218,256.5,262.496,1018.261,551.589,20.0,20.0,2025-12-07 02:17:37.105000,61016.095451
KP.20250901.07843.93,autocal-thar-all-eve,True,regular,23.175,38.501,36.451,336.105,121.448,40.605,88.434,85.999,820.758,276.939,20.0,20.015,2025-09-01 02:10:53.942000,60919.090785
KP.20250824.64101.07,autocal-thar-hk,True,regular,46.635,102.512,154.506,1509.1,1134.065,82.22,235.925,386.146,3384.554,2779.101,120.0,120.0,2025-08-24 17:49:21.084000,60911.741911
KP.20250824.64269.77,autocal-thar-hk,True,regular,45.799,101.584,155.383,1509.071,1134.248,81.426,234.713,386.277,3384.754,2779.291,120.0,120.0,2025-08-24 17:52:09.787000,60911.743865
KP.20250824.64438.58,autocal-thar-hk,True,regular,46.448,102.103,155.392,1508.971,1133.887,80.512,236.141,385.878,3384.628,2788.51,120.0,120.037,2025-08-24 17:54:58.596000,60911.745818
KP.20250829.07841.89,autocal-thar-all-eve,True,regular,55.72,89.865,98.621,458.478,257.88,103.641,204.954,231.718,1073.767,622.524,20.0,20.02,2025-08-29 02:10:51.902000,60916.090761
KP.20250829.07910.44,autocal-thar-all-eve,True,regular,56.158,90.021,98.692,458.006,259.324,103.651,205.56,232.232,1071.628,624.006,20.0,20.0,2025-08-29 02:12:00.452000,60916.091558
KP.20221219.85480.75,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-19 23:44:41.860000,59932.98936
KP.20250829.07704.48,autocal-thar-all-eve,True,regular,56.568,90.568,98.442,458.854,259.825,103.5,205.859,232.639,1075.081,621.737,20.0,20.0,2025-08-29 02:08:34.490000,60916.089173
KP.20250829.08047.60,autocal-thar-all-eve,True,regular,55.06,89.634,99.213,459.401,263.538,103.393,205.069,230.048,1073.552,623.411,20.0,20.0,2025-08-29 02:14:17.641000,60916.093146
KP.20250829.08253.82,autocal-thar-all-eve,True,regular,55.37,88.794,96.327,457.5,259.046,102.492,203.649,230.077,1072.712,622.006,20.0,20.02,2025-08-29 02:17:43.832000,60916.09553
KP.20221219.86186.46,Th_daily_all_extended,,,,,,,,,,,,,2.0,2.0,2022-12-19 23:56:27.568000,59932.997524
KP.20250425.08404.70,autocal-thar-all-eve,True,regular,22.421,40.07,37.401,337.215,117.071,39.641,88.974,88.13,798.953,280.093,20.0,20.0,2025-04-25 02:20:14.708000,60790.097278
KP.20231026.07556.00,autocal-thar-hk,True,regular,5.485,5.036,-5.702,52.689,18.99,62.403,142.173,159.967,515.464,290.602,60.0,60.0,2023-10-26 02:06:26.014000,60243.08745
KP.20251204.07920.71,autocal-thar-all-eve,True,regular,32.777,57.008,55.913,470.282,222.495,42.488,93.39,97.14,864.542,315.027,20.0,20.0,2025-12-04 02:12:10.718000,61013.091676
KP.20250828.08255.49,autocal-thar-all-eve,True,regular,33.111,52.913,54.323,381.296,163.145,57.25,121.973,125.902,924.108,408.108,20.0,20.0,2025-08-28 02:17:45.496000,60915.095551
KP.20251204.63830.06,autocal-thar-all-morn,True,regular,70.623,118.819,125.06,568.391,353.431,86.972,196.855,214.202,1018.331,563.799,20.0,20.0,2025-12-04 17:44:00.069000,61013.738775
KP.20250818.08058.42,autocal-thar-all-eve,True,regular,64.945,103.345,104.184,442.441,250.723,118.233,233.276,246.897,1032.458,554.296,20.0,20.0,2025-08-18 02:14:28.427000,60905.093268
KP.20250818.08127.02,autocal-thar-all-eve,True,regular,65.222,103.405,104.559,443.047,247.466,118.053,233.482,246.077,1033.838,552.897,20.0,20.0,2025-08-18 02:15:37.060000,60905.094059
KP.20221218.05802.97,autocal-thar-all,,,,,,,,,,,,,2.0,2.0,2022-12-18 01:36:44.078000,59931.067163
