ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20230302.65338.41,LFCStability,True,,,,,,,,,,,,60.0,60.0,2023-03-02 18:09:28.514000,60005.756229
KP.20240414.66716.38,autocal-lfc-all-morn,True,regular,-10.467,363.905,211.57,127.892,172.208,-25.771,802.916,620.969,527.304,506.897,60.0,60.0,2024-04-14 18:32:26.389000,60414.772177
KP.20251021.67272.30,autocal-lfc-all-morn,True,regular,24.169,288.046,219.955,176.31,243.806,69.055,899.042,753.008,769.676,1624.462,10.0,10.001,2025-10-21 18:41:17.312000,60969.778614
KP.20251021.67507.12,autocal-lfc-all-morn,True,regular,9.23,198.387,203.03,122.359,132.783,19.051,623.874,694.089,535.973,900.203,10.0,10.0,2025-10-21 18:45:12.126000,60969.781329
KP.20260320.11903.90,autocal-lfc-all-eve,True,regular,105.24,273.196,302.898,171.458,234.478,345.132,917.042,1126.788,802.766,1633.546,10.0,10.016,2026-03-20 03:18:28.906000,61119.137773
KP.20260320.12079.82,autocal-lfc-all-eve,True,regular,78.365,274.753,286.317,190.97,218.453,258.529,925.58,1063.407,896.549,1523.505,10.0,10.023,2026-03-20 03:21:24.828000,61119.139809
KP.20230728.09883.52,autocal-lfc-all-eve,True,regular,-6.5,333.9,463.9,291.3,519.7,-11.3,586.5,901.0,615.6,1190.4,60.0,60.017,2023-07-28 02:45:13.531000,60153.114388
KP.20240912.17009.43,autocal-lfc-all-eve,True,regular,11.394,680.272,489.089,344.955,649.841,16.415,1562.583,1563.456,1459.789,1474.205,60.0,60.0,2024-09-12 04:43:59.441000,60565.196869
KP.20240326.11618.34,autocal-lfc-all-eve,True,regular,6.912,320.685,247.582,170.985,249.372,14.312,705.359,735.039,706.495,718.553,60.0,60.0,2024-03-26 03:14:08.369000,60395.134467
KP.20230302.65949.19,LFCStability,True,,,,,,,,,,,,60.0,60.0,2023-03-02 18:19:39.300000,60005.7633
KP.20240531.67651.98,autocal-lfc-all-morn,True,regular,-38.207,812.678,336.111,168.496,193.058,-87.105,1816.972,997.382,707.286,551.239,60.0,60.025,2024-05-31 18:48:01.990000,60461.783009
KP.20240413.11091.12,autocal-lfc-all-eve,True,regular,-15.106,540.689,261.495,141.917,178.03,-35.487,1200.343,770.402,591.064,515.077,60.0,60.0,2024-04-13 03:05:21.131000,60413.12837
KP.20260104.12079.48,autocal-lfc-all-eve,True,regular,8.027,263.354,195.544,120.676,128.072,18.371,860.05,698.693,543.455,861.954,10.0,10.0,2026-01-04 03:21:24.488000,61044.139809
KP.20240416.11374.87,autocal-lfc-all-eve,False,regular,-24.437,27.889,49.441,35.551,54.663,-56.429,59.176,143.523,143.641,160.859,60.0,6.153,2024-04-16 03:09:37.947000,60416.131652
KP.20240416.11429.85,autocal-lfc-all-eve,True,regular,5.859,196.94,156.223,110.8,171.115,10.286,431.374,456.232,452.398,502.092,60.0,60.017,2024-04-16 03:10:59.858000,60416.132289
KP.20240909.12510.36,autocal-lfc-all-eve,True,regular,-42.706,706.195,509.559,346.084,621.289,-96.435,1571.221,1571.578,1441.641,1437.448,60.0,60.0,2024-09-09 03:29:00.368000,60562.144792
KP.20260319.12066.94,autocal-lfc-all-eve,True,regular,85.715,288.203,287.088,187.326,220.354,282.31,975.023,1060.914,887.044,1529.424,10.0,10.014,2026-03-19 03:21:11.945000,61118.139663
KP.20260319.12125.49,autocal-lfc-all-eve,True,regular,86.726,291.847,285.562,190.45,220.24,286.041,978.627,1062.075,899.28,1529.289,10.0,10.02,2026-03-19 03:22:10.499000,61118.140341
KP.20260319.12359.84,autocal-lfc-all-eve,True,regular,71.097,281.886,295.342,189.531,217.944,238.621,956.251,1085.748,896.004,1510.641,10.0,10.021,2026-03-19 03:26:04.847000,61118.143051
KP.20230727.66868.37,autocal-lfc-all-morn,True,regular,-6.3,334.0,473.6,294.8,519.5,-11.9,589.1,913.1,625.0,1182.2,60.0,60.001,2023-07-27 18:34:58.378000,60152.773936
KP.20260319.67897.49,autocal-lfc-all-morn,True,regular,82.758,281.884,282.287,187.206,215.942,270.812,955.959,1059.347,895.21,1521.793,10.0,10.078,2026-03-19 18:51:42.527000,61118.785852
KP.20260319.68073.32,autocal-lfc-all-morn,True,regular,85.869,282.715,287.11,185.156,213.039,280.84,959.805,1079.974,883.146,1504.394,10.0,10.0,2026-03-19 18:54:38.332000,61118.787883
KP.20230726.66430.10,autocal-lfc-all-morn,True,regular,-5.9,312.2,442.5,312.5,625.2,-10.7,548.5,852.2,658.6,1420.5,60.0,60.0,2023-07-26 18:27:40.108000,60151.768863
KP.20230302.67782.24,LFCStability,True,,,,,,,,,,,,60.0,60.0,2023-03-02 18:50:12.351000,60005.784515
KP.20240907.68093.20,autocal-lfc-all-morn,True,regular,-40.526,719.254,516.989,346.359,617.369,-91.656,1583.185,1586.716,1433.595,1424.676,60.0,60.074,2024-09-07 18:55:23.239000,60560.788115
KP.20240921.67770.79,autocal-lfc-all-morn,True,regular,-13.672,390.716,261.278,173.313,297.689,-33.784,891.245,817.652,736.702,712.963,60.0,60.021,2024-09-21 18:50:00.801000,60574.78438
KP.20240502.11604.04,autocal-lfc-all-eve,True,regular,-7.185,473.386,255.799,137.231,168.077,-17.157,1043.336,747.389,567.459,502.443,60.0,60.001,2024-05-02 03:13:54.077000,60432.134304
KP.20250111.34396.10,autocal-lfc-all-midnight,True,regular,197.034,524.92,361.024,509.992,1046.358,382.835,1345.598,1371.456,1345.624,1376.258,60.0,60.0,2025-01-11 09:33:46.146000,60686.398104
KP.20230911.57491.40,lfc_flattener_test4,True,regular,3.5,74.4,41.6,26.7,35.3,3.3,181.4,131.4,116.9,112.7,6.0,6.0,2023-09-11 15:58:14.430000,60198.665411
KP.20230911.57882.11,lfc_flattener_test4_60s,True,regular,3.2,78.8,47.6,31.5,43.9,1.7,205.8,159.6,146.3,135.1,60.0,60.0,2023-09-11 16:05:12.137000,60198.669932
KP.20230911.60863.04,lfc_flattener_test8_60s,True,regular,3.7,68.0,44.0,27.4,38.8,4.1,179.2,147.0,128.9,120.0,60.0,60.0,2023-09-11 16:54:53.082000,60198.704434
KP.20250306.02985.28,lfc-all,True,regular,121.63,275.608,184.223,240.35,589.609,236.699,712.173,708.989,640.745,797.491,60.0,60.017,2025-03-06 00:50:15.291000,60740.034552
KP.20251217.67349.13,autocal-lfc-all-morn,True,regular,49.519,264.156,355.542,410.49,487.52,155.427,852.164,1246.096,1830.541,2947.61,20.0,20.0,2025-12-17 18:42:39.135000,61026.779503
KP.20241003.67772.07,autocal-lfc-all-morn,True,regular,10.549,484.532,340.537,224.731,379.642,21.481,1110.723,1071.199,953.844,873.424,60.0,60.0,2024-10-03 18:50:02.079000,60586.784401
KP.20230318.54685.36,cal-LFC-morn,True,regular,12.5,346.5,312.6,280.1,574.2,0.0,590.9,627.9,616.6,1323.2,60.0,60.0,2023-03-18 15:11:55.951000,60021.632932
KP.20251217.67486.29,autocal-lfc-all-morn,True,regular,24.837,275.799,354.979,403.243,476.855,79.264,884.361,1246.093,1807.57,2916.656,20.0,20.016,2025-12-17 18:44:56.294000,61026.781091
KP.20230318.55037.71,cal-LFC-morn,True,regular,13.9,355.7,339.6,290.6,587.6,3.9,606.5,672.2,640.4,1358.2,60.0,60.0,2023-03-18 15:17:48.231000,60021.637011
KP.20240423.34545.04,autocal-lfc-all-midnight,True,regular,6.049,239.098,188.54,121.601,160.084,10.8,520.819,542.662,497.948,485.556,60.0,60.0,2024-04-23 09:36:15.081000,60423.399826
KP.20241003.67880.39,autocal-lfc-all-morn,True,regular,10.64,490.849,341.668,224.998,376.6,21.533,1126.965,1076.31,956.774,866.157,60.0,60.0,2024-10-03 18:51:50.400000,60586.785652
KP.20260317.67724.97,autocal-lfc-all-morn,True,regular,102.109,202.141,303.821,178.562,212.776,341.645,688.73,1147.413,849.257,1527.099,10.0,10.016,2026-03-17 18:48:49.973000,61116.783852
KP.20230910.65888.01,autocal-lfc-all-morn,True,fast,5.024,90.694,55.025,36.347,48.278,9.159,236.267,183.557,168.113,151.463,60.0,60.0,2023-09-10 18:18:38.051000,60197.762591
KP.20240421.66857.95,autocal-lfc-all-morn,True,regular,-53.3,1082.39,436.664,212.294,195.105,-121.626,2662.105,1289.921,881.181,596.576,60.0,60.021,2024-04-21 18:34:47.961000,60421.773819
KP.20260313.68083.78,autocal-lfc-all-morn,True,regular,-11.296,156.399,149.358,155.92,188.519,-24.024,535.313,563.804,748.4,1339.733,10.0,10.0,2026-03-13 18:54:48.791000,61112.788005
KP.20250306.12979.63,autocal-lfc-all-eve,True,regular,101.297,281.535,187.328,247.571,605.495,198.385,727.9,721.253,645.623,809.107,60.0,60.0,2025-03-06 03:36:49.634000,60740.150229
KP.20240420.67120.03,autocal-lfc-all-morn,True,regular,5.665,222.276,174.547,117.51,166.657,9.2,484.782,511.012,486.974,505.908,60.0,60.0,2024-04-20 18:39:10.069000,60420.776848
KP.20250306.33956.52,autocal-lfc-all-midnight,True,regular,146.063,277.127,185.915,242.247,606.788,286.599,717.542,711.645,639.038,813.498,60.0,60.067,2025-03-06 09:26:26.558000,60740.393016
KP.20250117.34390.83,autocal-lfc-all-midnight,True,regular,198.905,523.217,360.258,508.451,1031.115,386.938,1341.239,1365.948,1337.626,1364.743,60.0,60.022,2025-01-17 09:33:40.843000,60692.398043
KP.20231029.66786.65,autocal-lfc-all-morn,True,regular,-6.738,257.359,205.579,144.191,239.734,-13.037,621.094,656.977,632.156,662.241,60.0,60.0,2023-10-29 18:33:36.662000,60246.772994
KP.20240412.34233.39,autocal-lfc-all-midnight,True,regular,-2.614,127.639,54.852,31.249,46.852,-9.788,285.623,164.87,129.254,134.946,60.0,60.0,2024-04-12 09:31:03.400000,60412.396218
KP.20240412.34342.11,autocal-lfc-all-midnight,True,regular,-2.95,129.042,56.622,31.523,46.774,-9.912,288.18,169.961,129.992,134.733,60.0,60.0,2024-04-12 09:32:52.122000,60412.397475
KP.20231107.66955.36,autocal-lfc-all-morn,True,regular,-19.184,816.874,320.549,172.642,206.62,-44.249,1938.694,1012.112,759.298,586.301,60.0,60.0,2023-11-07 18:36:25.366000,60255.774947
KP.20250629.14959.42,autocal-lfc-all-midnight,True,regular,10.317,11.057,60.89,209.389,205.421,16.637,18.725,135.254,609.745,802.224,60.0,60.0,2025-06-29 04:09:49.432000,60855.173141
KP.20250507.67961.06,autocal-lfc-all-morn,False,regular,9.834,9.536,9.333,9.419,10.17,15.606,16.014,15.568,15.026,15.531,60.0,60.001,2025-05-07 18:53:11.071000,60802.786585
KP.20240411.11324.48,autocal-lfc-all-eve,True,regular,6.343,337.162,259.404,171.516,225.867,3.766,737.656,760.702,711.931,698.545,60.0,60.001,2024-04-11 03:09:14.485000,60411.131066
KP.20260321.12308.08,autocal-lfc-all-eve,True,regular,83.197,227.897,286.73,185.245,213.024,280.247,780.101,1086.922,905.76,1535.78,10.0,10.0,2026-03-21 03:25:13.115000,61120.142452
KP.20240727.33961.61,autocal-lfc-all-midnight,False,regular,24.112,1495.73,895.304,418.789,470.078,47.042,3176.581,2745.232,1748.292,1140.689,60.0,60.0,2024-07-27 09:26:31.619000,60518.39307
KP.20230723.66866.40,autocal-lfc-all-morn,True,regular,-6.4,332.0,472.6,299.0,528.3,-12.2,584.4,909.2,623.6,1188.4,60.0,60.001,2023-07-23 18:34:56.406000,60148.773913
KP.20230526.11434.59,autocal-lfc-all-eve,True,regular,-4.6,275.8,332.9,410.5,805.5,-8.1,470.0,632.2,854.6,1803.8,60.0,60.0,2023-05-26 03:11:04.721000,60090.132344
KP.20230526.11556.91,autocal-lfc-all-eve,True,regular,-4.6,277.6,334.9,413.0,804.5,-8.4,472.4,637.6,859.4,1799.1,60.0,60.0,2023-05-26 03:13:07.020000,60090.133761
KP.20230302.69615.05,LFCStability,True,,,,,,,,,,,,60.0,60.0,2023-03-02 19:20:45.159000,60005.805729
KP.20230722.10294.12,autocal-lfc-all-eve,True,regular,-5.9,313.6,450.4,290.2,538.1,-11.0,550.1,868.6,614.5,1229.3,60.0,60.0,2023-07-22 02:52:04.144000,60147.119142
KP.20240730.67556.57,autocal-lfc-all-morn,True,regular,1.914,430.372,307.146,202.157,331.126,-15.068,948.991,946.985,840.254,786.785,60.0,60.073,2024-07-30 18:46:26.608000,60521.781902
KP.20260107.33673.02,autocal-lfc-all-midnight,True,regular,-11.965,253.979,186.016,119.891,132.08,-27.598,812.077,663.145,539.046,909.286,10.0,10.0,2026-01-07 09:21:18.064000,61047.389731
KP.20240408.57714.78,autocal-lfc-all-morn,True,regular,-12.461,515.844,264.416,143.222,170.074,-30.012,1131.527,782.428,596.223,497.869,60.0,60.001,2024-04-08 16:02:24.791000,60408.667993
KP.20240408.58041.29,autocal-lfc-all-morn,True,regular,6.421,219.11,169.905,111.052,153.992,11.751,480.188,500.605,461.745,453.18,60.0,60.024,2024-04-08 16:07:51.304000,60408.671771
KP.20260224.67618.44,autocal-lfc-all-morn,True,regular,100.095,233.139,57.523,121.495,130.177,323.948,808.062,221.568,581.308,930.243,10.0,10.0,2026-02-24 18:47:03.446000,61095.782619
KP.20230622.52545.89,cal-LFC-morn,True,regular,-6.4,348.8,442.4,561.0,989.7,-12.6,619.1,854.0,1159.2,2162.7,60.0,60.0,2023-06-22 14:36:16.480000,60117.608166
KP.20251016.85974.59,LFC,True,regular,18.046,304.439,451.38,543.122,1680.768,49.855,1029.292,1690.949,2604.246,3411.339,60.0,60.022,2025-10-16 23:53:24.597000,60964.995078
KP.20240815.11973.57,autocal-lfc-all-eve,True,regular,-24.154,391.775,153.081,77.679,72.779,-54.768,876.467,473.726,333.602,172.601,60.0,60.026,2024-08-15 03:20:03.585000,60537.138579
KP.20240412.11229.38,autocal-lfc-all-eve,True,regular,-3.302,170.471,99.404,61.782,80.166,-10.872,377.861,292.284,255.615,238.418,60.0,60.0,2024-04-12 03:07:39.393000,60412.129967
KP.20260107.67797.53,autocal-lfc-all-morn,True,regular,-8.598,260.39,189.461,121.968,133.169,-20.306,834.598,665.315,539.538,890.676,10.0,10.08,2026-01-07 18:50:02.571000,61047.784692
KP.20260312.11904.21,autocal-lfc-all-eve,True,regular,107.119,257.516,264.996,157.077,181.796,346.34,879.774,996.545,741.469,1308.975,10.0,10.018,2026-03-12 03:18:29.222000,61111.137778
KP.20240324.66957.71,autocal-lfc-all-morn,True,regular,6.521,337.499,262.295,174.041,228.678,12.861,737.957,768.832,715.833,704.459,60.0,60.0,2024-03-24 18:36:27.745000,60393.77497
KP.20240815.34442.75,autocal-lfc-all-midnight,True,regular,8.449,503.913,366.182,242.857,397.36,15.037,1118.391,1118.667,1001.057,949.882,60.0,60.0,2024-08-15 09:34:32.757000,60537.398644
KP.20250628.67595.36,autocal-lfc-all-morn,True,regular,9.827,18.371,168.766,337.301,297.288,15.314,39.49,376.027,987.796,1158.932,60.0,60.0,2025-06-28 18:47:05.371000,60854.782355
KP.20260403.12260.15,autocal-lfc-all-eve,True,regular,40.676,230.489,231.762,216.727,225.459,135.158,803.274,895.257,1039.642,1608.966,10.0,10.0,2026-04-03 03:24:25.162000,61133.141898
KP.20240324.67174.99,autocal-lfc-all-morn,True,regular,6.956,340.567,265.618,175.146,224.264,14.266,744.074,780.213,719.856,689.838,60.0,60.025,2024-03-24 18:40:05.006000,60393.777485
KP.20250126.12632.60,autocal-lfc-all-eve,True,regular,190.301,518.234,357.481,502.566,1037.802,367.835,1319.873,1356.709,1336.401,1385.497,60.0,60.0,2025-01-26 03:31:02.612000,60701.146208
KP.20260131.67617.48,autocal-lfc-all-morn,True,regular,9.836,225.799,182.944,113.682,125.162,28.412,773.313,694.285,542.236,893.289,10.0,10.0,2026-01-31 18:47:02.492000,61071.782611
KP.20240412.66973.77,autocal-lfc-all-morn,True,regular,-4.306,126.248,53.898,29.124,23.671,-12.888,281.288,162.268,122.174,69.363,60.0,60.0,2024-04-12 18:36:43.779000,60412.775159
KP.20250627.68205.65,autocal-lfc-all-morn,True,regular,84.371,366.717,455.915,364.856,298.11,162.229,803.755,1006.228,1066.703,1166.098,60.0,60.001,2025-06-27 18:57:15.662000,60853.789416
KP.20240525.12058.47,autocal-lfc-all-eve,True,regular,6.221,293.727,229.0,161.642,246.06,12.088,647.721,681.336,672.769,725.563,60.0,60.0,2024-05-25 03:21:28.476000,60455.139561
KP.20230316.82006.35,cal-LFC-eve,True,regular,28.7,342.7,316.5,284.6,577.6,35.7,587.1,632.2,623.3,1321.2,60.0,60.0,2023-03-16 22:47:16.460000,60019.949148
KP.20260312.67725.07,autocal-lfc-all-morn,True,regular,101.143,268.796,281.451,157.235,200.768,338.847,923.015,1083.169,757.25,1448.916,10.0,10.0,2026-03-12 18:48:50.084000,61111.783854
KP.20260312.68252.44,autocal-lfc-all-morn,True,regular,82.95,325.238,273.62,171.869,186.904,280.712,1113.098,1045.135,830.443,1346.557,10.0,10.0,2026-03-12 18:57:37.472000,61111.789958
KP.20240828.17334.81,autocal-lfc-all-eve,True,regular,5.214,361.895,261.37,182.749,341.198,-7.316,801.993,800.516,754.068,785.234,60.0,60.025,2024-08-28 04:49:24.819000,60550.200634
KP.20260103.67330.01,autocal-lfc-all-morn,True,regular,-9.137,262.99,193.239,119.732,127.019,-9.473,851.21,709.862,561.217,895.408,10.0,10.0,2026-01-03 18:42:15.050000,61043.779281
KP.20260103.67798.77,autocal-lfc-all-morn,True,regular,7.264,61.443,187.208,114.24,122.361,12.265,199.606,689.773,529.25,859.583,10.0,10.0,2026-01-03 18:50:03.783000,61043.784706
KP.20251216.11764.30,autocal-lfc-all-eve,True,regular,24.646,276.549,354.217,402.843,480.067,77.722,883.819,1237.943,1787.685,2911.447,20.0,20.0,2025-12-16 03:16:14.312000,61025.136163
KP.20241213.12858.66,autocal-lfc-all-eve,True,regular,224.66,617.632,424.544,579.787,1077.418,438.088,1577.872,1620.04,1572.754,1553.846,60.0,60.0,2024-12-13 03:34:48.672000,60657.148828
KP.20230315.51668.17,cal-LFC-morn,True,regular,31.6,344.0,322.8,287.6,585.2,40.2,589.7,649.6,627.9,1328.4,60.0,60.0,2023-03-15 14:21:38.768000,60018.598011
KP.20260104.67679.67,autocal-lfc-all-morn,True,regular,8.748,272.363,194.396,120.092,127.076,21.205,889.331,704.004,549.631,868.522,10.0,10.0,2026-01-04 18:48:04.677000,61044.78333
KP.20260104.67738.26,autocal-lfc-all-morn,True,regular,8.135,246.162,192.637,118.4,126.376,17.676,806.368,694.221,542.003,862.68,10.0,10.019,2026-01-04 18:49:03.265000,61044.784006
KP.20260402.68061.72,autocal-lfc-all-morn,True,regular,28.967,238.51,201.786,207.638,216.77,96.338,832.17,776.715,1013.589,1565.874,10.0,10.0,2026-04-02 18:54:26.724000,61132.78775
KP.20260106.33499.70,autocal-lfc-all-midnight,True,regular,-8.744,252.178,187.569,123.769,139.611,11.771,795.787,650.507,542.688,894.63,10.0,10.0,2026-01-06 09:18:24.712000,61046.387729
KP.20251216.33509.81,autocal-lfc-all-midnight,True,regular,31.11,270.012,358.098,412.782,495.091,98.455,863.788,1235.258,1793.111,2944.242,20.0,20.026,2025-12-16 09:18:39.826000,61025.387846
KP.20241213.34289.71,autocal-lfc-all-midnight,True,regular,234.975,602.849,410.931,574.228,1075.141,453.731,1540.984,1571.137,1542.353,1526.846,60.0,60.0,2024-12-13 09:31:59.723000,60657.39687
KP.20251016.85757.13,LFC,True,regular,52.942,309.194,454.612,582.844,1671.737,167.361,1034.392,1690.345,2750.585,3359.985,60.0,60.0,2025-10-16 23:49:47.142000,60964.992557
KP.20231020.67167.52,autocal-lfc-all-morn,True,regular,-5.173,210.261,165.601,113.965,164.669,-9.753,512.816,529.262,506.599,477.036,60.0,60.02,2023-10-20 18:39:57.531000,60237.777403
KP.20260311.33647.49,autocal-lfc-all-midnight,True,regular,6.12,221.74,172.035,161.049,179.134,17.604,773.366,665.471,792.89,1288.421,10.0,10.0,2026-03-11 09:20:52.501000,61110.389437
KP.20231121.11085.98,autocal-lfc-all-eve,True,regular,-9.799,358.811,257.119,163.352,256.099,-21.426,864.303,841.654,728.28,681.231,60.0,60.023,2023-11-21 03:05:15.991000,60269.12648
KP.20231121.11520.30-1,autocal-lfc-all-eve,True,regular,-8.384,285.81,218.011,149.289,238.118,-17.887,689.711,716.504,663.72,636.487,60.0,60.021,2023-11-21 03:12:30.309000,60269.12648
KP.20240412.34559.54,autocal-lfc-all-midnight,True,regular,-2.84,131.082,57.341,31.529,46.598,-10.152,292.182,172.886,130.479,133.995,60.0,60.019,2024-04-12 09:36:29.547000,60412.39999
KP.20230314.54175.98,cal-LFC-morn,True,regular,40.4,335.5,317.9,282.5,567.3,54.1,575.5,640.6,616.9,1312.4,60.0,60.0,2023-03-14 15:03:26.543000,60017.627034
KP.20250107.12750.44,autocal-lfc-all-eve,True,regular,192.376,566.048,381.886,515.248,1045.275,372.121,1424.549,1446.78,1417.378,1418.73,60.0,60.0,2025-01-07 03:33:00.467000,60682.147571
KP.20251216.67623.31,autocal-lfc-all-morn,True,regular,83.166,263.822,353.449,410.458,485.009,254.464,838.088,1230.365,1827.677,2956.227,20.0,20.001,2025-12-16 18:47:13.323000,61025.782678
KP.20230930.67151.65,autocal-lfc-all-morn,True,regular,-7.172,274.278,216.564,153.823,243.742,-15.08,665.73,687.031,677.639,702.765,60.0,60.0,2023-09-30 18:39:41.760000,60217.777216
KP.20231106.67069.04,autocal-lfc-all-morn,True,regular,-7.349,287.177,223.411,149.874,221.848,-14.67,686.42,705.047,664.15,635.921,60.0,60.0,2023-11-06 18:38:19.088000,60254.776261
KP.20231106.67286.52,autocal-lfc-all-morn,True,regular,-7.459,289.187,224.679,150.038,219.94,-15.268,692.277,707.704,665.321,635.085,60.0,60.023,2023-11-06 18:41:56.536000,60254.778776
KP.20260129.11496.60,autocal-lfc-all-eve,True,regular,110.292,227.327,161.849,111.631,131.123,341.971,749.681,592.355,515.528,889.133,10.0,10.0,2026-01-29 03:11:41.612000,61069.133062
KP.20250505.67824.62,autocal-lfc-all-morn,True,regular,53.994,348.831,422.343,326.764,279.646,98.692,757.301,929.376,958.152,1108.587,60.0,60.0,2025-05-05 18:50:54.635000,60800.785008
KP.20250505.68160.09,autocal-lfc-all-morn,True,regular,53.094,374.728,424.418,327.536,276.477,100.397,816.851,931.128,957.01,1096.282,60.0,60.0,2025-05-05 18:56:30.099000,60800.788886
KP.20260405.12455.03,autocal-lfc-all-eve,True,regular,-11.821,164.586,68.716,202.463,212.173,-13.041,583.5,276.605,989.536,1557.549,10.0,10.0,2026-04-05 03:27:40.063000,61135.144156
KP.20260405.12513.67,autocal-lfc-all-eve,True,regular,-13.181,155.945,74.152,199.587,212.806,-26.256,555.357,297.665,973.324,1546.168,10.0,10.0,2026-04-05 03:28:38.682000,61135.144835
KP.20240723.11665.62,autocal-lfc-all-eve,True,regular,-9.847,439.933,320.413,220.531,395.488,-28.052,976.275,985.373,916.441,929.076,60.0,60.0,2024-07-23 03:14:55.626000,60514.135017
KP.20250505.68376.93,autocal-lfc-all-morn,True,regular,33.416,379.023,417.097,322.503,274.258,63.425,819.512,915.671,943.673,1086.448,60.0,60.078,2025-05-05 19:00:06.964000,60800.7914
KP.20260331.12327.71,autocal-lfc-all-eve,True,regular,87.13,157.446,276.067,178.944,211.153,302.845,561.948,1090.733,892.236,1575.101,10.0,10.0,2026-03-31 03:25:32.721000,61130.142679
KP.20240406.11202.22,autocal-lfc-all-eve,True,regular,-8.972,351.001,227.22,134.148,170.891,-23.612,769.474,670.971,556.11,503.145,60.0,60.025,2024-04-06 03:07:12.228000,60406.129655
KP.20231027.12293.51,autocal-lfc-all-eve,True,regular,-2.369,154.671,73.032,36.84,47.197,-5.475,374.297,233.855,161.681,137.052,60.0,60.026,2023-10-27 03:25:23.520000,60244.142282
KP.20250213.12320.87,autocal-lfc-all-eve,True,regular,182.583,558.016,383.81,538.284,1063.722,354.956,1436.9,1455.283,1427.979,1469.011,60.0,60.023,2025-02-13 03:25:50.881000,60719.142603
KP.20230314.83493.70,cal-LFC,True,regular,40.9,327.6,312.1,272.5,576.6,55.1,562.4,620.5,590.8,1321.4,60.0,60.0,2023-03-14 23:12:03.811000,60017.966361
KP.20240729.34070.70,autocal-lfc-all-midnight,True,regular,-14.744,408.14,297.479,200.185,344.142,-36.339,910.624,910.716,825.463,815.704,60.0,60.0,2024-07-29 09:28:20.715000,60520.394334
KP.20241002.12025.87,autocal-lfc-all-eve,True,regular,-32.954,1067.636,567.889,308.259,448.635,-77.491,2638.098,1802.317,1321.262,1032.848,60.0,60.021,2024-10-02 03:20:55.881000,60585.139187
KP.20230607.67197.12,autocal-lfc-all-morn,True,regular,-12.9,619.3,589.6,549.9,493.1,-29.3,1092.9,1195.2,1217.0,1150.3,60.0,60.0,2023-06-07 18:40:27.229000,60102.777741
KP.20260330.12445.40,autocal-lfc-all-eve,True,regular,59.069,106.298,299.304,195.699,207.147,208.266,380.162,1159.009,963.029,1525.733,10.0,10.0,2026-03-30 03:27:30.412000,61129.144041
KP.20260129.67677.74,autocal-lfc-all-morn,True,regular,7.396,85.322,174.742,111.398,125.584,13.304,282.7,647.026,521.183,881.375,10.0,10.0,2026-01-29 18:48:02.743000,61069.783307
KP.20240614.67436.32,autocal-lfc-all-morn,False,regular,21.561,1447.114,675.176,314.955,250.514,43.377,3069.207,2043.182,1332.458,759.381,60.0,60.0,2024-06-14 18:44:26.335000,60475.780509
KP.20231107.67389.73,autocal-lfc-all-morn,True,regular,-7.539,287.01,226.888,150.321,221.145,-15.318,685.106,705.659,663.656,641.797,60.0,60.0,2023-11-07 18:43:39.737000,60255.77997
KP.20260322.33646.60,autocal-lfc-all-midnight,True,regular,37.175,237.519,188.993,184.051,208.233,119.668,803.822,728.119,886.903,1503.76,10.0,10.002,2026-03-22 09:20:51.609000,61121.389428
KP.20240530.34361.48,autocal-lfc-all-midnight,True,regular,5.183,199.934,156.591,109.864,177.904,1.279,439.137,465.206,455.844,503.699,60.0,60.0,2024-05-30 09:33:11.495000,60460.3977
KP.20260312.67783.56,autocal-lfc-all-morn,True,regular,86.582,261.37,261.678,169.838,189.315,293.939,899.482,1000.697,823.401,1376.054,10.0,10.019,2026-03-12 18:49:48.574000,61111.784533
KP.20230528.11666.25,autocal-lfc-all-eve,True,regular,-4.9,272.6,349.0,445.9,814.7,-8.6,461.1,658.8,918.3,1801.5,60.0,60.0,2023-05-28 03:14:56.361000,60092.135026
KP.20240412.34450.91,autocal-lfc-all-midnight,True,regular,-3.39,130.192,56.907,31.561,46.38,-10.797,290.898,171.816,129.914,134.333,60.0,60.023,2024-04-12 09:34:40.922000,60412.398733
KP.20230302.69492.58,LFCStability,True,,,,,,,,,,,,60.0,60.0,2023-03-02 19:18:42.692000,60005.804313
KP.20250109.67745.31,autocal-lfc-all-morn,True,regular,205.835,516.341,350.556,498.247,1043.296,399.377,1316.188,1340.297,1338.078,1373.085,60.0,60.0,2025-01-09 18:49:35.338000,60684.784088
KP.20241013.11975.33,autocal-lfc-all-eve,True,regular,-13.263,907.322,511.764,293.699,428.952,-33.992,2040.158,1588.571,1243.298,1034.517,60.0,60.0,2024-10-13 03:20:05.347000,60596.138605
KP.20230602.11484.67,autocal-lfc-all-eve,True,regular,-6.3,345.5,417.0,454.7,585.6,-10.6,605.7,842.8,1004.2,1371.2,60.0,60.0,2023-06-02 03:11:54.775000,60097.132919
KP.20260310.12429.91,autocal-lfc-all-eve,True,regular,-21.368,244.846,81.317,167.928,176.478,-33.185,853.12,314.857,816.385,1291.833,10.0,10.018,2026-03-10 03:27:14.923000,61109.143863
